name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Jordan Clarkson","Los Angeles Lakers",2015-10-28,2015,2528426,1610612747,400827904,1,0,46,1,"Driving Layup Shot","2PT Field Goal",3,"Minnesota Timberwolves",-34,14,3,4.40,"LaVine, Zach",2.30,18.50
"Kobe Bryant","Los Angeles Lakers",2016-04-13,2015,110,1610612747,400829115,3,9,40,1,"Driving Layup Shot","2PT Field Goal",0,"Utah Jazz",-4,0,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2016-03-27,2015,110,1610612747,400828983,1,7,45,0,"Driving Layup Shot","2PT Field Goal",2,"Washington Wizards",22,3,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-03-28,2015,2528426,1610612747,400828991,4,2,42,0,"Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",-17,11,0,0.00,,0.00,0.00
"Marcelo Huertas","Los Angeles Lakers",2016-03-06,2015,2968363,1610612747,400828818,1,4,21,1,"Driving Layup Shot","2PT Field Goal",0,"Golden State Warriors",-4,2,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-03-06,2015,3064514,1610612747,400828818,2,2,01,1,"Driving Layup Shot","2PT Field Goal",2,"Golden State Warriors",15,16,0,0.00,,0.00,0.00
"Marcelo Huertas","Los Angeles Lakers",2016-03-06,2015,2968363,1610612747,400828818,4,7,53,1,"Driving Layup Shot","2PT Field Goal",1,"Golden State Warriors",10,11,0,0.00,,0.00,0.00
"Marcelo Huertas","Los Angeles Lakers",2016-04-13,2015,2968363,1610612747,400829115,3,2,42,0,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",9,7,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2016-03-27,2015,110,1610612747,400828983,2,4,10,1,"Driving Layup Shot","2PT Field Goal",1,"Washington Wizards",10,16,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-01-10,2015,2528426,1610612747,400828452,1,1,05,1,"Driving Layup Shot","2PT Field Goal",0,"Utah Jazz",2,8,11,10.50,"Withey, Jeff",0.80,15.30
"Julius Randle","Los Angeles Lakers",2015-12-12,2015,3064514,1610612747,400828236,4,7,59,1,"Driving Layup Shot","2PT Field Goal",0,"Houston Rockets",6,7,3,3.20,"Motiejunas, Donatas",3.70,15.10
"DAngelo Russell","Los Angeles Lakers",2016-03-10,2015,3136776,1610612747,400828849,4,4,03,1,"Driving Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-19,7,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2015-12-12,2015,,1610612747,400828236,3,8,12,1,"Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",12,8,5,6.00,"Beverley, Patrick",3.30,16.30
"Kobe Bryant","Los Angeles Lakers",2016-04-13,2015,110,1610612747,400829115,4,1,45,1,"Driving Layup Shot","2PT Field Goal",0,"Utah Jazz",-7,2,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2015-11-13,2015,,1610612747,400828022,3,4,35,1,"Driving Layup Shot","2PT Field Goal",0,"Dallas Mavericks",9,0,1,1.60,"Powell, Dwight",1.90,10.30
"Kobe Bryant","Los Angeles Lakers",2016-04-13,2015,110,1610612747,400829115,3,5,36,1,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",15,3,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-03-10,2015,3064514,1610612747,400828849,2,7,49,1,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",6,-6,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2015-11-13,2015,,1610612747,400828022,1,5,30,0,"Driving Layup Shot","2PT Field Goal",1,"Dallas Mavericks",15,0,4,2.70,"Harris, Devin",2.40,11.20
"Lou Williams","Los Angeles Lakers",2015-11-13,2015,,1610612747,400828022,3,0,02,0,"Driving Layup Shot","2PT Field Goal",3,"Dallas Mavericks",27,21,19,18.20,"Powell, Dwight",1.90,0.00
"Metta World Peace","Los Angeles Lakers",2016-03-28,2015,25,1610612747,400828991,2,10,30,1,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",0,11,0,0.00,,0.00,0.00
"Marcelo Huertas","Los Angeles Lakers",2016-03-10,2015,2968363,1610612747,400828849,1,1,54,1,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-4,-6,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2015-11-06,2015,3064514,1610612747,400827964,4,3,23,1,"Driving Layup Shot","2PT Field Goal",2,"Brooklyn Nets",14,21,3,4.70,"Young, Thaddeus",0.90,3.40
"Larry Nance Jr","Los Angeles Lakers",2016-01-10,2015,2580365,1610612747,400828452,1,9,19,0,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",-3,19,0,0.10,"Neto, Raul",6.80,23.70
"Kobe Bryant","Los Angeles Lakers",2016-04-13,2015,110,1610612747,400829115,2,4,56,1,"Driving Layup Shot","2PT Field Goal",0,"Utah Jazz",6,-5,0,0.00,,0.00,0.00
"Ryan Kelly","Los Angeles Lakers",2015-12-23,2015,2488651,1610612747,400828322,4,5,04,1,"Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-12,2,1,1.80,"Novak, Steve",2.30,8.20
"Kobe Bryant","Los Angeles Lakers",2016-04-13,2015,110,1610612747,400829115,3,10,33,1,"Driving Layup Shot","2PT Field Goal",0,"Utah Jazz",-2,7,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2015-12-23,2015,2528426,1610612747,400828322,3,1,37,1,"Driving Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-6,7,2,4.20,"Collison, Nick",2.10,13.70
"Lou Williams","Los Angeles Lakers",2016-03-23,2015,,1610612747,400828952,3,1,45,1,"Driving Layup Shot","2PT Field Goal",0,"Phoenix Suns",0,2,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2015-12-09,2015,3064514,1610612747,400828212,5,1,43,1,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-11,7,2,3.60,"Towns, Karl-Anthony",1.90,13.30
"Larry Nance Jr","Los Angeles Lakers",2016-01-28,2015,2580365,1610612747,400828584,1,0,54,0,"Driving Layup Shot","2PT Field Goal",0,"Chicago Bulls",9,-1,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2015-11-11,2015,3136776,1610612747,400828001,4,3,31,1,"Driving Layup Shot","2PT Field Goal",1,"Orlando Magic",15,11,8,10.30,"Vucevic, Nikola",1.20,13.40
"Jordan Clarkson","Los Angeles Lakers",2015-12-09,2015,2528426,1610612747,400828212,2,5,54,1,"Driving Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-4,2,9,7.00,"Dieng, Gorgui",1.50,4.00
"Jordan Clarkson","Los Angeles Lakers",2015-12-09,2015,2528426,1610612747,400828212,2,3,12,1,"Driving Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",12,16,8,9.80,"Towns, Karl-Anthony",2.80,15.00
"Julius Randle","Los Angeles Lakers",2016-01-28,2015,3064514,1610612747,400828584,3,6,28,1,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",25,2,0,0.00,,0.00,0.00
"Metta World Peace","Los Angeles Lakers",2015-11-13,2015,25,1610612747,400828022,4,1,03,0,"Driving Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-19,2,7,4.80,"Felton, Raymond",2.90,4.20
"Lou Williams","Los Angeles Lakers",2015-12-09,2015,,1610612747,400828212,3,10,57,0,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",1,13,10,7.00,"Towns, Karl-Anthony",1.20,7.30
"Jordan Clarkson","Los Angeles Lakers",2016-03-23,2015,2528426,1610612747,400828952,2,0,08,0,"Driving Layup Shot","2PT Field Goal",2,"Phoenix Suns",20,3,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2015-12-09,2015,3136776,1610612747,400828212,2,8,04,0,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-11,0,3,6.20,"LaVine, Zach",1.70,15.30
"Julius Randle","Los Angeles Lakers",2016-01-28,2015,3064514,1610612747,400828584,3,5,08,1,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",-19,2,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2015-12-09,2015,3064514,1610612747,400828212,1,1,21,0,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-14,7,2,4.00,"Dieng, Gorgui",3.00,3.60
"Kobe Bryant","Los Angeles Lakers",2016-03-13,2015,110,1610612747,400828874,1,9,31,1,"Driving Layup Shot","2PT Field Goal",1,"New York Knicks",15,2,0,0.00,,0.00,0.00
"Anthony Brown","Los Angeles Lakers",2016-01-28,2015,2531362,1610612747,400828584,4,1,53,0,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",27,11,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-03-08,2015,3064514,1610612747,400828836,1,2,53,1,"Driving Layup Shot","2PT Field Goal",1,"Orlando Magic",15,7,0,0.00,,0.00,0.00
"Metta World Peace","Los Angeles Lakers",2016-03-23,2015,25,1610612747,400828952,4,8,58,1,"Driving Layup Shot","2PT Field Goal",0,"Phoenix Suns",-4,3,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-02-10,2015,,1610612747,400828682,4,0,48,1,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-9,7,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-02-21,2015,,1610612747,400828718,4,8,00,1,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",15,-6,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-02-21,2015,3136776,1610612747,400828718,1,4,10,1,"Driving Layup Shot","2PT Field Goal",0,"Chicago Bulls",4,3,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-01-03,2015,2528426,1610612747,400828397,1,8,01,1,"Driving Layup Shot","2PT Field Goal",0,"Phoenix Suns",6,7,8,7.00,"Leuer, Jon",2.50,16.20
"DAngelo Russell","Los Angeles Lakers",2015-11-20,2015,3136776,1610612747,400828075,4,3,24,0,"Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",-20,8,8,6.00,"Scola, Luis",2.10,17.50
"Ryan Kelly","Los Angeles Lakers",2016-03-28,2015,2488651,1610612747,400828991,3,0,04,0,"Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",6,26,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-02-21,2015,3064514,1610612747,400828718,1,5,29,1,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",-14,2,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-02-21,2015,2528426,1610612747,400828718,2,10,43,1,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-17,11,0,0.00,,0.00,0.00
"Metta World Peace","Los Angeles Lakers",2016-02-10,2015,25,1610612747,400828682,4,0,27,1,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",19,-6,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-02-21,2015,3064514,1610612747,400828718,4,0,39,1,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",4,21,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2015-11-16,2015,3136776,1610612747,400828044,4,1,27,1,"Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",-11,0,8,6.00,"Teletovic, Mirza",2.30,17.10
"Kobe Bryant","Los Angeles Lakers",2016-02-21,2015,110,1610612747,400828718,1,8,29,1,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",24,2,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-02-21,2015,3064514,1610612747,400828718,1,6,32,1,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-29,2,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-02-10,2015,2528426,1610612747,400828682,3,10,52,1,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-11,-5,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-02-21,2015,3064514,1610612747,400828718,2,2,23,1,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-20,7,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2015-12-17,2015,3064514,1610612747,400828272,4,9,02,1,"Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",9,7,0,1.10,"Ariza, Trevor",2.60,21.10
"DAngelo Russell","Los Angeles Lakers",2016-02-21,2015,3136776,1610612747,400828718,1,1,03,1,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",15,2,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-02-21,2015,3064514,1610612747,400828718,2,0,59,1,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",-7,16,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-03-23,2015,3136776,1610612747,400828952,3,11,41,0,"Driving Layup Shot","2PT Field Goal",2,"Phoenix Suns",25,7,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2015-12-17,2015,110,1610612747,400828272,3,5,11,1,"Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",9,13,8,6.70,"Capela, Clint",3.20,14.80
"Marcelo Huertas","Los Angeles Lakers",2016-03-23,2015,2968363,1610612747,400828952,3,0,00,1,"Driving Layup Shot","2PT Field Goal",2,"Phoenix Suns",24,11,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-03-15,2015,2580365,1610612747,400828889,3,0,34,1,"Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",2,11,0,0.00,,0.00,0.00
"Marcelo Huertas","Los Angeles Lakers",2015-12-19,2015,2968363,1610612747,400828285,4,2,57,0,"Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",14,2,2,3.00,"Novak, Steve",2.60,6.90
"DAngelo Russell","Los Angeles Lakers",2015-11-20,2015,3136776,1610612747,400828075,1,10,43,0,"Driving Layup Shot","2PT Field Goal",0,"Toronto Raptors",6,3,6,6.10,"Valanciunas, Jonas",3.10,18.10
"Julius Randle","Los Angeles Lakers",2016-03-15,2015,3064514,1610612747,400828889,2,1,04,1,"Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",2,21,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2016-04-10,2015,110,1610612747,400829082,1,8,40,1,"Driving Layup Shot","2PT Field Goal",0,"Houston Rockets",0,8,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-04-10,2015,3064514,1610612747,400829082,2,4,03,1,"Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",-19,7,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2015-11-16,2015,2528426,1610612747,400828044,3,9,55,1,"Driving Layup Shot","2PT Field Goal",2,"Phoenix Suns",-22,-1,5,3.60,"Knight, Brandon",1.50,11.20
"Kobe Bryant","Los Angeles Lakers",2016-04-10,2015,110,1610612747,400829082,3,5,08,1,"Driving Layup Shot","2PT Field Goal",0,"Houston Rockets",9,2,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-04-10,2015,2528426,1610612747,400829082,2,10,09,1,"Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",-25,3,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2015-12-17,2015,2528426,1610612747,400828272,1,8,41,1,"Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",4,11,3,3.90,"Howard, Dwight",2.80,24.00
"Lou Williams","Los Angeles Lakers",2015-11-16,2015,,1610612747,400828044,2,7,36,1,"Driving Layup Shot","2PT Field Goal",2,"Phoenix Suns",-25,8,1,3.00,"Warren, TJ",3.60,18.50
"Jordan Clarkson","Los Angeles Lakers",2016-01-07,2015,2528426,1610612747,400828426,4,9,03,1,"Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",-5,15,4,4.20,"Cousins, DeMarcus",1.80,13.40
"DAngelo Russell","Los Angeles Lakers",2016-01-07,2015,3136776,1610612747,400828426,2,9,40,1,"Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",22,3,4,4.40,"Curry, Seth",4.80,20.80
"Kobe Bryant","Los Angeles Lakers",2015-12-17,2015,110,1610612747,400828272,3,10,49,1,"Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",-1,16,4,5.80,"Capela, Clint",2.20,15.50
"Jordan Clarkson","Los Angeles Lakers",2015-12-15,2015,2528426,1610612747,400828257,3,1,51,1,"Driving Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",19,7,0,1.90,"Middleton, Khris",2.20,7.90
"DAngelo Russell","Los Angeles Lakers",2016-03-08,2015,3136776,1610612747,400828836,3,9,59,1,"Driving Layup Shot","2PT Field Goal",2,"Orlando Magic",-25,7,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-01-07,2015,3136776,1610612747,400828426,3,4,45,1,"Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",-20,9,2,2.90,"McLemore, Ben",12.00,20.80
"Kobe Bryant","Los Angeles Lakers",2016-01-07,2015,110,1610612747,400828426,3,0,00,0,"Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",-3,19,6,7.20,"Acy, Quincy",0.80,0.00
"DAngelo Russell","Los Angeles Lakers",2016-03-08,2015,3136776,1610612747,400828836,3,6,20,1,"Driving Layup Shot","2PT Field Goal",3,"Orlando Magic",32,3,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2015-11-16,2015,3243,1610612747,400828044,2,8,08,1,"Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",12,2,3,3.10,"Len, Alex",1.90,16.20
"DAngelo Russell","Los Angeles Lakers",2016-03-08,2015,3136776,1610612747,400828836,2,3,46,0,"Driving Layup Shot","2PT Field Goal",2,"Orlando Magic",-1,21,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2015-12-28,2015,2528426,1610612747,400828345,3,4,22,0,"Driving Layup Shot","2PT Field Goal",2,"Charlotte Hornets",20,8,3,3.80,"Williams, Marvin",1.80,6.90
"Anthony Brown","Los Angeles Lakers",2016-02-26,2015,2531362,1610612747,400828755,4,3,14,1,"Driving Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",4,18,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2015-12-15,2015,2528426,1610612747,400828257,1,10,37,1,"Driving Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",6,7,5,4.60,"Mayo, O.J.",0.50,19.40
"Julius Randle","Los Angeles Lakers",2015-12-15,2015,3064514,1610612747,400828257,4,2,20,1,"Driving Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-9,0,1,1.70,"Carter-Williams, Michael",3.40,20.60
"Kobe Bryant","Los Angeles Lakers",2015-12-28,2015,110,1610612747,400828345,2,4,57,1,"Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",4,13,13,13.00,"Zeller, Cody",0.60,11.00
"Larry Nance Jr","Los Angeles Lakers",2016-04-06,2015,2580365,1610612747,400829059,4,6,55,1,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-16,13,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-02-26,2015,2528426,1610612747,400828755,1,1,02,1,"Driving Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",2,11,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2015-12-28,2015,110,1610612747,400828345,2,2,44,1,"Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",17,-1,9,8.80,"Batum, Nicolas",1.40,14.80
"Lou Williams","Los Angeles Lakers",2016-01-07,2015,,1610612747,400828426,1,9,17,1,"Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",22,18,1,2.40,"Cousins, DeMarcus",5.00,10.90
"Julius Randle","Los Angeles Lakers",2015-11-15,2015,3064514,1610612747,400828038,1,3,02,1,"Driving Layup Shot","2PT Field Goal",2,"Detroit Pistons",2,28,2,2.10,"Tolliver, Anthony",1.90,14.00
"DAngelo Russell","Los Angeles Lakers",2016-02-08,2015,3136776,1610612747,400828663,2,8,44,0,"Driving Layup Shot","2PT Field Goal",1,"Indiana Pacers",-11,-1,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-01-07,2015,,1610612747,400828426,3,6,04,1,"Driving Layup Shot","2PT Field Goal",4,"Sacramento Kings",24,36,4,4.30,"Cousins, DeMarcus",2.20,18.20
"DAngelo Russell","Los Angeles Lakers",2016-01-20,2015,3136776,1610612747,400828525,2,9,16,1,"Driving Layup Shot","2PT Field Goal",0,"Sacramento Kings",-7,0,5,8.50,"Koufos, Kosta",4.00,6.20
"DAngelo Russell","Los Angeles Lakers",2016-02-26,2015,3136776,1610612747,400828755,3,4,59,1,"Driving Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-9,18,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2015-11-15,2015,110,1610612747,400828038,3,7,40,1,"Driving Layup Shot","2PT Field Goal",1,"Detroit Pistons",-1,11,2,3.30,"Drummond, Andre",4.60,19.00
"Lou Williams","Los Angeles Lakers",2016-01-17,2015,,1610612747,400828501,4,11,26,1,"Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",-25,2,4,4.90,"Capela, Clint",2.50,16.60
"Jordan Clarkson","Los Angeles Lakers",2016-02-02,2015,2528426,1610612747,400828621,3,10,15,1,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",15,2,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2015-12-28,2015,,1610612747,400828345,2,6,59,1,"Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-1,11,3,3.80,"Kaminsky, Frank",2.70,8.00
"Lou Williams","Los Angeles Lakers",2016-01-17,2015,,1610612747,400828501,2,8,07,1,"Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",20,-1,4,5.60,"Howard, Dwight",3.00,9.00
"Jordan Clarkson","Los Angeles Lakers",2016-01-03,2015,2528426,1610612747,400828397,1,11,04,0,"Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",15,11,1,1.30,"Chandler, Tyson",2.60,5.80
"Jordan Clarkson","Los Angeles Lakers",2016-02-02,2015,2528426,1610612747,400828621,1,9,40,1,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",15,-1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-01-12,2015,3064514,1610612747,400828463,2,11,49,0,"Driving Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",9,2,3,2.90,"Ajinca, Alexis",1.80,12.00
"Julius Randle","Los Angeles Lakers",2015-11-11,2015,3064514,1610612747,400828001,3,8,21,1,"Driving Layup Shot","2PT Field Goal",1,"Orlando Magic",-12,13,3,4.20,"Gordon, Aaron",1.80,12.20
"Anthony Brown","Los Angeles Lakers",2016-01-20,2015,2531362,1610612747,400828525,4,10,13,1,"Driving Layup Shot","2PT Field Goal",0,"Sacramento Kings",-7,0,2,2.40,"Gay, Rudy",1.40,10.90
"Lou Williams","Los Angeles Lakers",2015-12-28,2015,,1610612747,400828345,4,0,44,0,"Driving Layup Shot","2PT Field Goal",2,"Charlotte Hornets",19,7,6,5.10,"Zeller, Cody",1.90,18.20
"Jordan Clarkson","Los Angeles Lakers",2016-01-12,2015,2528426,1610612747,400828463,3,4,26,1,"Driving Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",9,21,1,1.70,"Cole, Norris",1.40,24.00
"Jordan Clarkson","Los Angeles Lakers",2016-04-06,2015,2528426,1610612747,400829059,1,7,27,1,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",25,8,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2015-11-11,2015,3064514,1610612747,400828001,1,6,08,1,"Driving Layup Shot","2PT Field Goal",1,"Orlando Magic",9,7,1,2.30,"Harris, Tobias",0.40,15.00
"DAngelo Russell","Los Angeles Lakers",2016-02-02,2015,3136776,1610612747,400828621,2,7,01,1,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-16,-10,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-01-20,2015,3136776,1610612747,400828525,3,0,06,1,"Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",-19,8,6,5.40,"Cauley-Stein, Willie",2.90,0.00
"DAngelo Russell","Los Angeles Lakers",2015-11-11,2015,3136776,1610612747,400828001,1,9,47,1,"Driving Layup Shot","2PT Field Goal",3,"Orlando Magic",-27,16,11,13.80,"Payton, Elfrid",1.90,10.30
"Jordan Clarkson","Los Angeles Lakers",2016-02-02,2015,2528426,1610612747,400828621,1,2,05,0,"Driving Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-7,0,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-01-12,2015,3136776,1610612747,400828463,4,11,01,1,"Driving Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",25,2,2,3.30,"Cole, Norris",4.30,2.10
"Jordan Clarkson","Los Angeles Lakers",2016-01-12,2015,2528426,1610612747,400828463,3,7,06,0,"Driving Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-6,21,6,6.80,"Asik, Omer",2.60,16.90
"Julius Randle","Los Angeles Lakers",2016-02-08,2015,3064514,1610612747,400828663,3,6,46,0,"Driving Layup Shot","2PT Field Goal",0,"Indiana Pacers",0,2,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-01-12,2015,,1610612747,400828463,2,10,32,0,"Driving Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",1,-1,2,5.40,"Holiday, Jrue",0.70,9.20
"Nick Young","Los Angeles Lakers",2015-11-24,2015,3243,1610612747,400828101,4,2,35,1,"Driving Layup Shot","2PT Field Goal",2,"Golden State Warriors",20,16,0,0.70,"Speights, Marreese",5.40,6.20
"Jordan Clarkson","Los Angeles Lakers",2016-01-12,2015,2528426,1610612747,400828463,3,11,05,0,"Driving Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",10,11,3,3.30,"Anderson, Ryan",2.30,14.20
"Brandon Bass","Los Angeles Lakers",2016-01-12,2015,2745,1610612747,400828463,4,10,03,0,"Driving Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",4,8,1,1.70,"Gee, Alonzo",3.40,15.30
"Anthony Brown","Los Angeles Lakers",2016-01-17,2015,2531362,1610612747,400828501,4,10,05,1,"Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",-24,11,2,2.70,"Jones, Terrence",4.80,17.10
"Lou Williams","Los Angeles Lakers",2016-02-02,2015,,1610612747,400828621,4,7,27,1,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,7,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-04-06,2015,3064514,1610612747,400829059,4,1,13,1,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",9,7,0,0.00,,0.00,0.00
